OrderID,PaymentID,Cash,Transfer,PaymentDate
ORD039431,PAYM871064,no,yes,2023-05-13
ORD068443,PAYM353988,yes,no,2023-04-10
ORD003219,PAYM829587,yes,no,2023-03-11
ORD077236,PAYM663571,no,yes,2023-08-13
ORD003839,PAYM525364,yes,no,2023-03-06
ORD014118,PAYM398256,no,yes,2023-07-21
ORD046039,PAYM704936,yes,no,2023-05-29
ORD057645,PAYM963360,no,yes,2023-05-18
ORD051637,PAYM600841,yes,no,2023-12-10
ORD010629,PAYM893211,no,yes,2023-01-01
ORD012873,PAYM902644,yes,no,2023-11-06
ORD033216,PAYM199656,no,yes,2023-08-14
ORD022786,PAYM561890,yes,no,2023-06-29
ORD013406,PAYM601077,yes,no,2023-09-22
ORD040131,PAYM574319,yes,no,2023-09-11
ORD081616,PAYM871933,no,yes,2023-12-12
ORD037828,PAYM811972,yes,no,2023-10-17
ORD039789,PAYM939621,no,yes,2023-11-14
ORD017369,PAYM629723,yes,no,2023-11-30
ORD018710,PAYM617850,no,yes,2023-01-01
ORD032519,PAYM684665,yes,no,2023-02-26
ORD050519,PAYM553278,no,yes,2023-08-27
ORD066746,PAYM668645,no,yes,2023-09-10
ORD081720,PAYM703482,no,yes,2023-05-28
ORD031194,PAYM510833,no,yes,2023-12-14
ORD040449,PAYM994367,yes,no,2023-02-15
ORD008522,PAYM532577,yes,no,2023-03-12
ORD032443,PAYM170627,yes,no,2023-05-31
ORD073922,PAYM298643,no,yes,2023-01-04
ORD038073,PAYM630583,no,yes,2023-04-25
ORD050999,PAYM742640,no,yes,2023-05-28
ORD018474,PAYM773317,yes,no,2023-03-24
ORD018465,PAYM466206,yes,no,2023-09-29
ORD037872,PAYM664957,no,yes,2023-05-05
ORD078182,PAYM773694,no,yes,2023-07-09
ORD039337,PAYM978081,yes,no,2023-05-15
ORD010998,PAYM382377,yes,no,2023-03-14
ORD000520,PAYM183718,no,yes,2023-08-06
ORD001639,PAYM339820,yes,no,2023-04-25
ORD031964,PAYM232466,no,yes,2023-06-07
ORD026056,PAYM743299,yes,no,2023-07-24
ORD051622,PAYM609878,no,yes,2023-08-16
ORD005550,PAYM554360,no,yes,2023-01-14
ORD019800,PAYM170805,no,yes,2023-12-29
ORD072555,PAYM358299,no,yes,2023-05-22
ORD020706,PAYM575549,no,yes,2023-03-13
ORD023910,PAYM566845,yes,no,2023-06-03
ORD032844,PAYM543270,yes,no,2023-08-05
ORD029535,PAYM377414,yes,no,2023-01-17
ORD068857,PAYM123753,no,yes,2023-07-13
ORD045254,PAYM826925,no,yes,2023-09-14
ORD000917,PAYM147207,yes,no,2023-11-25
ORD019750,PAYM995512,yes,no,2023-09-02
ORD068265,PAYM421058,no,yes,2023-05-16
ORD016714,PAYM535863,yes,no,2023-10-09
ORD016252,PAYM411880,no,yes,2023-07-06
ORD050731,PAYM832147,no,yes,2023-12-05
ORD031708,PAYM466008,no,yes,2023-02-20
ORD051742,PAYM726773,yes,no,2023-03-31
ORD025786,PAYM216773,no,yes,2023-09-19
ORD000505,PAYM375157,yes,no,2023-11-10
ORD026392,PAYM824491,yes,no,2023-07-22
ORD056313,PAYM102522,yes,no,2023-02-04
ORD059050,PAYM566286,yes,no,2023-10-16
ORD048633,PAYM927815,no,yes,2023-12-27
ORD082957,PAYM612227,no,yes,2023-09-16
ORD060861,PAYM821524,no,yes,2023-04-29
ORD060263,PAYM923188,yes,no,2023-07-16
ORD042635,PAYM352976,no,yes,2023-12-15
ORD050300,PAYM611849,no,yes,2023-08-04
ORD058083,PAYM494793,yes,no,2023-06-29
ORD019443,PAYM670039,yes,no,2023-02-14
ORD074088,PAYM816500,yes,no,2023-10-27
ORD038698,PAYM988680,yes,no,2023-10-30
ORD036257,PAYM391323,yes,no,2023-06-22
ORD053851,PAYM315536,no,yes,2023-05-09
ORD066197,PAYM664863,no,yes,2023-06-23
ORD025160,PAYM908906,no,yes,2023-05-09
ORD006831,PAYM331077,yes,no,2023-03-01
ORD024460,PAYM143355,no,yes,2023-11-20
ORD055596,PAYM645689,no,yes,2023-01-01
ORD026288,PAYM330764,no,yes,2023-10-10
ORD067485,PAYM602251,yes,no,2023-08-25
ORD041761,PAYM904340,no,yes,2023-10-31
ORD033807,PAYM932466,yes,no,2023-05-19
ORD048397,PAYM780462,yes,no,2023-06-24
ORD039209,PAYM422357,yes,no,2023-07-14
ORD060871,PAYM958814,no,yes,2023-09-20
ORD065137,PAYM976920,yes,no,2023-02-01
ORD052588,PAYM347882,yes,no,2023-05-03
ORD074313,PAYM336288,no,yes,2023-03-21
ORD059704,PAYM653985,no,yes,2023-07-22
ORD006202,PAYM305305,yes,no,2023-09-09
ORD068302,PAYM101596,no,yes,2023-07-02
ORD049687,PAYM344796,no,yes,2023-07-20
ORD006239,PAYM144885,no,yes,2023-12-04
ORD036836,PAYM934913,yes,no,2023-12-28
ORD009829,PAYM467318,yes,no,2023-07-22
ORD047423,PAYM724908,no,yes,2023-03-18
ORD075997,PAYM271006,no,yes,2023-03-06
ORD069528,PAYM321962,yes,no,2023-05-22
ORD054850,PAYM431094,no,yes,2023-06-23
ORD074489,PAYM948843,yes,no,2023-02-22
ORD012146,PAYM204375,yes,no,2023-12-08
ORD051079,PAYM474428,yes,no,2023-11-14
ORD053861,PAYM345310,yes,no,2023-03-14
ORD079772,PAYM499095,no,yes,2023-05-26
ORD079680,PAYM507543,no,yes,2023-02-05
ORD009370,PAYM475885,no,yes,2023-08-03
ORD050529,PAYM964176,yes,no,2023-08-09
ORD055552,PAYM589057,no,yes,2023-01-05
ORD047414,PAYM936994,yes,no,2023-10-21
ORD066774,PAYM770038,no,yes,2023-07-23
ORD046797,PAYM311090,yes,no,2023-08-22
ORD030823,PAYM518160,no,yes,2023-01-28
ORD063361,PAYM701711,no,yes,2023-11-17
ORD034379,PAYM923675,no,yes,2023-10-14
ORD018065,PAYM664700,yes,no,2023-09-05
ORD062160,PAYM932445,no,yes,2023-10-07
ORD046058,PAYM557018,yes,no,2023-10-04
ORD000714,PAYM332909,yes,no,2023-10-22
ORD012906,PAYM190672,yes,no,2023-12-05
ORD062775,PAYM166846,no,yes,2023-10-06
ORD045468,PAYM610757,yes,no,2023-07-28
ORD031690,PAYM838336,no,yes,2023-07-13
ORD047254,PAYM940885,no,yes,2023-10-24
ORD082906,PAYM413456,no,yes,2023-01-10
ORD056627,PAYM768421,yes,no,2023-01-16
ORD070136,PAYM332252,no,yes,2023-12-04
ORD046787,PAYM469636,no,yes,2023-12-20
ORD001667,PAYM679729,no,yes,2023-04-14
ORD001929,PAYM705082,yes,no,2023-04-12
ORD041305,PAYM758407,yes,no,2023-06-19
ORD042707,PAYM405384,yes,no,2023-08-20
ORD075103,PAYM370733,yes,no,2023-01-15
ORD034750,PAYM591712,no,yes,2023-10-31
ORD029132,PAYM919936,no,yes,2023-07-08
ORD075520,PAYM115668,yes,no,2023-10-23
ORD028621,PAYM649336,yes,no,2023-03-02
ORD036453,PAYM564858,yes,no,2023-08-30
ORD062612,PAYM981129,yes,no,2023-08-02
ORD065629,PAYM153010,yes,no,2023-03-18
ORD065810,PAYM986373,no,yes,2023-08-28
ORD072005,PAYM720759,yes,no,2023-06-17
ORD056753,PAYM371552,yes,no,2023-06-09
ORD071858,PAYM671620,no,yes,2023-06-07
ORD014748,PAYM994583,no,yes,2023-09-10
ORD076913,PAYM227232,no,yes,2023-10-28
ORD032458,PAYM989043,yes,no,2023-04-23
ORD054175,PAYM814543,yes,no,2023-02-01
ORD026868,PAYM450050,no,yes,2023-12-15
ORD034198,PAYM497064,no,yes,2023-10-02
ORD051817,PAYM885375,yes,no,2023-04-15
ORD079679,PAYM265847,yes,no,2023-10-16
ORD025238,PAYM762134,no,yes,2023-01-24
ORD028482,PAYM639857,yes,no,2023-09-10
ORD028361,PAYM556031,no,yes,2023-03-22
ORD002533,PAYM543433,yes,no,2023-08-14
ORD078882,PAYM513795,no,yes,2023-07-07
ORD069892,PAYM301855,yes,no,2023-12-27
ORD044444,PAYM300432,yes,no,2023-06-09
ORD042662,PAYM903985,no,yes,2023-08-10
ORD054233,PAYM706196,no,yes,2023-09-28
ORD082386,PAYM893503,no,yes,2023-06-12
ORD016542,PAYM721665,yes,no,2023-07-31
ORD005707,PAYM236543,yes,no,2023-04-19
ORD014619,PAYM765032,no,yes,2023-10-30
ORD079221,PAYM590664,yes,no,2023-01-18
ORD015718,PAYM956829,yes,no,2023-09-17
ORD041629,PAYM327651,yes,no,2023-10-29
ORD000638,PAYM315511,yes,no,2023-08-28
ORD041144,PAYM514700,yes,no,2023-03-19
ORD023734,PAYM602056,yes,no,2023-12-25
ORD065770,PAYM603703,yes,no,2023-01-07
ORD061873,PAYM411171,yes,no,2023-01-16
ORD001221,PAYM107345,yes,no,2023-03-14
ORD007523,PAYM390993,no,yes,2023-09-16
ORD065595,PAYM620588,yes,no,2023-02-16
ORD057247,PAYM527179,yes,no,2023-09-10
ORD005952,PAYM386528,no,yes,2023-02-05
ORD016242,PAYM493419,no,yes,2023-06-10
ORD028269,PAYM869149,no,yes,2023-09-21
ORD080776,PAYM590060,no,yes,2023-07-04
ORD022476,PAYM605443,no,yes,2023-08-07
ORD041354,PAYM427209,no,yes,2023-05-14
ORD037616,PAYM363211,no,yes,2023-08-12
ORD022992,PAYM196000,yes,no,2023-10-20
ORD046255,PAYM128847,yes,no,2023-12-07
ORD040817,PAYM442786,no,yes,2023-10-29
ORD029248,PAYM176983,no,yes,2023-03-16
ORD045636,PAYM895069,yes,no,2024-01-01
ORD048323,PAYM873974,yes,no,2023-02-12
ORD010537,PAYM908158,no,yes,2023-08-11
ORD047750,PAYM103743,yes,no,2023-05-06
ORD017918,PAYM162438,yes,no,2023-03-16
ORD059596,PAYM951212,no,yes,2023-03-04
ORD022381,PAYM966260,no,yes,2023-10-08
ORD016213,PAYM440801,yes,no,2023-04-28
ORD003860,PAYM169290,yes,no,2023-08-24
ORD054444,PAYM735787,no,yes,2023-04-07
ORD002962,PAYM389550,yes,no,2023-03-11
ORD064594,PAYM951310,no,yes,2023-06-25
ORD026315,PAYM989799,no,yes,2023-08-06
ORD059121,PAYM272844,no,yes,2023-12-09
ORD018423,PAYM858136,no,yes,2023-01-26
ORD067505,PAYM810496,no,yes,2023-10-31
ORD029211,PAYM179962,no,yes,2023-07-03
ORD001901,PAYM155944,yes,no,2023-07-07
ORD025122,PAYM822371,no,yes,2023-07-30
ORD024181,PAYM308463,yes,no,2023-01-21
ORD012764,PAYM881298,yes,no,2023-04-24
ORD026218,PAYM509876,no,yes,2023-07-29
ORD035242,PAYM449028,no,yes,2023-03-16
ORD015498,PAYM400509,no,yes,2023-04-30
ORD065109,PAYM365503,yes,no,2023-05-19
ORD012875,PAYM481243,yes,no,2023-04-26
ORD030186,PAYM120786,no,yes,2023-03-24
ORD046125,PAYM377109,no,yes,2023-04-14
ORD061751,PAYM785502,yes,no,2023-03-19
ORD030444,PAYM871140,no,yes,2023-02-18
ORD030966,PAYM878699,yes,no,2023-10-06
ORD002429,PAYM419748,no,yes,2023-06-01
ORD048258,PAYM704969,yes,no,2023-06-15
ORD051046,PAYM334338,no,yes,2023-02-10
ORD062674,PAYM634405,no,yes,2023-01-25
ORD008493,PAYM723416,no,yes,2023-06-23
ORD078717,PAYM490763,no,yes,2023-09-19
ORD015674,PAYM819995,no,yes,2023-07-26
ORD079052,PAYM345031,no,yes,2023-07-23
ORD067819,PAYM120686,yes,no,2023-12-18
ORD037007,PAYM949334,yes,no,2023-01-20
ORD054577,PAYM884385,yes,no,2023-09-06
ORD046345,PAYM514867,no,yes,2023-09-23
ORD072636,PAYM784672,yes,no,2023-10-10
ORD006346,PAYM463652,yes,no,2023-04-16
ORD045135,PAYM425487,no,yes,2023-05-19
ORD006321,PAYM601810,yes,no,2023-05-02
ORD053760,PAYM203907,no,yes,2023-02-04
ORD004512,PAYM501720,yes,no,2023-03-18
ORD017878,PAYM352224,no,yes,2023-07-25
ORD010596,PAYM401162,no,yes,2023-01-22
ORD050420,PAYM905510,yes,no,2023-05-15
ORD054156,PAYM102546,yes,no,2023-07-20
ORD040751,PAYM511645,no,yes,2023-05-04
ORD027062,PAYM919268,yes,no,2023-12-14
ORD024504,PAYM685652,no,yes,2023-03-25
ORD020925,PAYM126698,no,yes,2023-09-29
ORD079310,PAYM794553,no,yes,2023-09-08
ORD072849,PAYM366364,no,yes,2023-03-12
ORD051024,PAYM486831,no,yes,2023-01-10
ORD003737,PAYM427012,no,yes,2023-07-14
ORD081296,PAYM466823,no,yes,2023-03-01
ORD018222,PAYM333026,yes,no,2023-10-26
ORD030539,PAYM629815,no,yes,2023-11-09
ORD046210,PAYM746224,yes,no,2023-03-10
ORD033329,PAYM114989,yes,no,2024-01-03
ORD019815,PAYM409344,yes,no,2023-03-26
ORD030496,PAYM744012,no,yes,2023-07-01
ORD033111,PAYM489329,yes,no,2023-05-09
ORD075914,PAYM750686,no,yes,2023-12-19
ORD011292,PAYM724788,no,yes,2023-01-22
ORD006564,PAYM878762,yes,no,2023-09-25
ORD047909,PAYM995653,yes,no,2023-08-28
ORD076009,PAYM648736,no,yes,2023-01-15
ORD027568,PAYM900739,no,yes,2023-01-16
ORD003332,PAYM251102,yes,no,2023-11-17
ORD080531,PAYM981309,no,yes,2023-01-14
ORD029768,PAYM328214,yes,no,2023-03-02
ORD012961,PAYM262855,no,yes,2023-04-09
ORD071550,PAYM542594,no,yes,2023-02-10
ORD040701,PAYM977179,no,yes,2023-08-27
ORD010524,PAYM623079,yes,no,2023-03-27
ORD049097,PAYM738182,yes,no,2023-07-28
ORD003070,PAYM911111,no,yes,2023-12-24
ORD001688,PAYM684324,no,yes,2023-02-28
ORD022142,PAYM761106,no,yes,2023-09-10
ORD040630,PAYM784225,yes,no,2023-01-29
ORD082127,PAYM567900,no,yes,2023-03-10
ORD026232,PAYM793262,no,yes,2023-03-04
ORD074096,PAYM366283,yes,no,2023-06-10
ORD024775,PAYM154463,no,yes,2023-08-20
ORD077400,PAYM347696,yes,no,2023-07-23
ORD064591,PAYM580878,no,yes,2023-10-13
ORD065068,PAYM921504,no,yes,2023-11-22
ORD042136,PAYM236396,yes,no,2023-05-24
ORD043208,PAYM881848,no,yes,2023-11-13
ORD070962,PAYM486767,yes,no,2023-03-07
ORD004415,PAYM523483,no,yes,2023-11-12
ORD051634,PAYM355193,no,yes,2023-03-03
ORD010559,PAYM617016,no,yes,2023-12-03
ORD046390,PAYM930231,no,yes,2023-06-14
ORD004282,PAYM487162,no,yes,2023-08-20
ORD001745,PAYM738456,yes,no,2023-11-19
ORD057530,PAYM620256,yes,no,2023-11-09
ORD043758,PAYM511175,yes,no,2023-02-20
ORD059143,PAYM924070,yes,no,2023-05-12
ORD020711,PAYM503323,yes,no,2023-11-20
ORD078524,PAYM822814,no,yes,2023-04-25
ORD006560,PAYM825824,yes,no,2023-10-23
ORD042103,PAYM854104,yes,no,2023-11-29
ORD005902,PAYM636733,yes,no,2023-02-02
ORD041369,PAYM673628,no,yes,2023-01-15
ORD029500,PAYM870255,yes,no,2023-10-17
ORD020866,PAYM164665,yes,no,2023-10-29
ORD046957,PAYM574876,yes,no,2023-02-02
ORD006775,PAYM872941,yes,no,2023-01-29
ORD049922,PAYM436390,no,yes,2023-02-25
ORD058966,PAYM894334,no,yes,2023-07-28
ORD015014,PAYM522552,no,yes,2023-08-24
ORD041949,PAYM576329,yes,no,2023-08-29
ORD009797,PAYM135877,no,yes,2023-02-25
ORD052991,PAYM522764,no,yes,2023-04-08
ORD038677,PAYM848127,yes,no,2023-06-10
ORD045539,PAYM957786,no,yes,2023-07-17
ORD041732,PAYM480214,no,yes,2023-03-21
ORD011365,PAYM485199,no,yes,2023-09-11
ORD072406,PAYM855868,no,yes,2023-02-23
ORD007310,PAYM918213,yes,no,2023-11-30
ORD078953,PAYM691467,yes,no,2023-07-08
ORD027992,PAYM484930,yes,no,2023-03-01
ORD002620,PAYM660015,no,yes,2023-05-29
ORD008831,PAYM300871,yes,no,2023-08-28
ORD062909,PAYM832106,yes,no,2023-06-05
ORD040584,PAYM561113,no,yes,2023-11-25
ORD059605,PAYM543963,no,yes,2023-03-29
ORD006929,PAYM136544,no,yes,2023-01-26
ORD062310,PAYM765972,yes,no,2023-09-22
ORD027178,PAYM381906,no,yes,2023-09-25
ORD012416,PAYM363574,yes,no,2023-08-27
ORD030404,PAYM784886,yes,no,2023-12-08
ORD083116,PAYM395233,no,yes,2023-03-08
ORD048108,PAYM525749,no,yes,2023-07-16
ORD072632,PAYM936786,no,yes,2023-11-06
ORD034526,PAYM777111,yes,no,2023-11-23
ORD020870,PAYM211947,yes,no,2023-10-20
ORD062549,PAYM998726,yes,no,2023-09-08
ORD020844,PAYM219011,yes,no,2023-03-29
ORD005234,PAYM238896,yes,no,2023-02-10
ORD013890,PAYM124376,no,yes,2023-10-02
ORD076738,PAYM915080,no,yes,2023-04-20
ORD025540,PAYM281066,yes,no,2023-08-29
ORD021141,PAYM947930,no,yes,2023-01-16
ORD015498,PAYM792387,no,yes,2023-06-30
ORD061501,PAYM228705,yes,no,2023-04-28
ORD040600,PAYM261452,no,yes,2023-05-11
ORD036705,PAYM461153,no,yes,2023-07-26
ORD057785,PAYM575259,no,yes,2023-12-03
ORD025958,PAYM177413,no,yes,2023-05-21
ORD017215,PAYM649500,yes,no,2023-04-26
ORD019034,PAYM506405,no,yes,2023-10-05
ORD063339,PAYM438208,no,yes,2023-07-02
ORD001612,PAYM600462,yes,no,2023-11-22
ORD013346,PAYM106091,yes,no,2023-04-14
ORD033463,PAYM100051,no,yes,2023-12-31
ORD060221,PAYM954419,no,yes,2023-08-11
ORD002005,PAYM261494,yes,no,2023-09-05
ORD034381,PAYM277291,yes,no,2023-05-07
ORD075874,PAYM915461,yes,no,2023-09-26
ORD027053,PAYM178099,yes,no,2023-03-26
ORD064359,PAYM277898,no,yes,2023-09-27
ORD029768,PAYM811410,no,yes,2023-11-12
ORD000744,PAYM877064,no,yes,2023-01-15
ORD013047,PAYM193604,no,yes,2023-12-14
ORD070486,PAYM911943,yes,no,2023-11-10
ORD073561,PAYM375293,no,yes,2023-11-12
ORD009891,PAYM304493,no,yes,2023-03-19
ORD022702,PAYM369601,yes,no,2023-11-03
ORD023280,PAYM811595,yes,no,2023-03-04
ORD007825,PAYM978355,no,yes,2023-10-18
ORD059624,PAYM265142,yes,no,2023-06-14
ORD075364,PAYM887261,yes,no,2023-08-30
ORD016517,PAYM509748,no,yes,2023-02-23
ORD077781,PAYM854697,no,yes,2023-04-26
ORD060101,PAYM812419,yes,no,2023-04-19
ORD022021,PAYM390669,yes,no,2023-03-08
ORD045183,PAYM573499,yes,no,2023-09-08
ORD017870,PAYM584261,no,yes,2023-11-28
ORD000789,PAYM656328,yes,no,2023-02-19
ORD050306,PAYM644352,no,yes,2023-09-11
ORD005747,PAYM320684,yes,no,2023-06-23
ORD063144,PAYM941371,yes,no,2023-12-28
ORD010175,PAYM820629,no,yes,2023-04-29
ORD008735,PAYM221576,no,yes,2023-07-08
ORD035913,PAYM665430,yes,no,2023-06-25
ORD069068,PAYM589543,no,yes,2023-09-09
ORD012117,PAYM235661,no,yes,2023-01-01
ORD073943,PAYM776174,no,yes,2023-10-29
ORD008967,PAYM491113,yes,no,2023-09-01
ORD023064,PAYM413418,yes,no,2023-02-25
ORD041986,PAYM859498,no,yes,2023-08-04
ORD058423,PAYM464237,yes,no,2023-02-15
ORD048772,PAYM672907,no,yes,2023-11-17
ORD081732,PAYM633331,yes,no,2023-10-28
ORD077059,PAYM929379,no,yes,2023-02-13
ORD001899,PAYM845557,yes,no,2023-10-19
ORD047140,PAYM226842,yes,no,2023-12-17
ORD060871,PAYM794128,yes,no,2023-02-22
ORD020339,PAYM576960,yes,no,2023-12-27
ORD077249,PAYM651576,no,yes,2023-10-06
ORD034545,PAYM831520,yes,no,2023-06-01
ORD033522,PAYM764550,yes,no,2023-09-26
ORD012113,PAYM513725,no,yes,2023-07-14
ORD082368,PAYM948631,yes,no,2023-02-22
ORD002222,PAYM577918,no,yes,2023-08-03
ORD051120,PAYM406378,no,yes,2023-05-11
ORD066832,PAYM941116,no,yes,2023-02-23
ORD070149,PAYM963744,no,yes,2023-07-08
ORD066549,PAYM516645,yes,no,2023-08-24
ORD065582,PAYM302657,yes,no,2023-05-17
ORD043419,PAYM115489,yes,no,2023-12-13
ORD077437,PAYM356217,yes,no,2023-06-24
ORD033450,PAYM326343,yes,no,2023-06-05
ORD078822,PAYM408804,no,yes,2023-09-30
ORD005622,PAYM933857,yes,no,2023-10-08
ORD075465,PAYM105525,yes,no,2023-03-04
ORD025390,PAYM788673,yes,no,2023-03-14
ORD017771,PAYM659286,no,yes,2023-10-20
ORD012476,PAYM620796,no,yes,2023-03-04
ORD051924,PAYM147997,no,yes,2023-08-04
ORD028056,PAYM297660,yes,no,2023-09-10
ORD033812,PAYM193482,no,yes,2023-08-27
ORD012303,PAYM686395,no,yes,2023-07-24
ORD032812,PAYM817965,yes,no,2023-05-13
ORD083300,PAYM735750,yes,no,2023-11-19
ORD050640,PAYM643494,yes,no,2023-03-09
ORD074051,PAYM576335,no,yes,2023-03-25
ORD002449,PAYM348405,no,yes,2023-09-13
ORD045967,PAYM367750,yes,no,2023-04-13
ORD077636,PAYM253537,no,yes,2023-09-24
ORD030930,PAYM752763,no,yes,2023-07-13
ORD042324,PAYM442981,no,yes,2023-12-30
ORD046543,PAYM171147,yes,no,2023-10-29
ORD063456,PAYM403145,yes,no,2023-11-25
ORD059258,PAYM144351,no,yes,2023-10-26
ORD026430,PAYM790184,yes,no,2023-08-06
ORD065009,PAYM213100,no,yes,2023-04-26
ORD054088,PAYM524306,yes,no,2023-10-13
ORD006374,PAYM431013,no,yes,2023-10-18
ORD078733,PAYM643131,yes,no,2023-03-25
ORD045669,PAYM607927,yes,no,2023-12-06
ORD003562,PAYM956873,no,yes,2023-05-06
ORD054826,PAYM288963,yes,no,2023-12-14
ORD055693,PAYM835343,yes,no,2023-07-14
ORD040402,PAYM198007,yes,no,2023-04-12
ORD060343,PAYM906597,no,yes,2023-08-16
ORD046798,PAYM181285,yes,no,2023-09-11
ORD050239,PAYM658235,no,yes,2023-03-17
ORD073225,PAYM327246,no,yes,2023-07-20
ORD048462,PAYM193579,yes,no,2023-04-23
ORD056459,PAYM435708,yes,no,2023-01-31
ORD054339,PAYM399299,no,yes,2023-04-19
ORD022996,PAYM875050,no,yes,2023-05-04
ORD066858,PAYM848422,no,yes,2023-01-21
ORD020769,PAYM660922,yes,no,2023-08-13
ORD015673,PAYM961814,yes,no,2023-10-05
ORD043069,PAYM377513,yes,no,2023-09-21
ORD075095,PAYM951641,yes,no,2023-12-04
ORD054371,PAYM318962,yes,no,2023-04-20
ORD067366,PAYM813496,yes,no,2023-09-29
ORD051578,PAYM366910,no,yes,2023-08-04
ORD019585,PAYM485863,no,yes,2023-10-25
ORD031386,PAYM670568,no,yes,2023-12-30
ORD039799,PAYM895043,no,yes,2023-10-25
ORD018673,PAYM809556,no,yes,2023-10-16
ORD075310,PAYM913381,no,yes,2023-03-22
ORD056206,PAYM144175,no,yes,2023-11-04
ORD075693,PAYM756477,no,yes,2023-04-10
ORD016707,PAYM525711,yes,no,2023-03-15
ORD026304,PAYM340273,no,yes,2023-05-25
ORD011041,PAYM613411,yes,no,2023-01-31
ORD067030,PAYM268960,yes,no,2023-04-28
ORD056784,PAYM482199,no,yes,2023-09-25
ORD054183,PAYM222775,no,yes,2023-02-28
ORD070563,PAYM266616,no,yes,2023-09-25
ORD020815,PAYM584422,no,yes,2023-04-15
ORD042503,PAYM504995,yes,no,2023-03-02
ORD058384,PAYM773657,no,yes,2023-01-30
ORD076259,PAYM380169,no,yes,2023-07-29
ORD004680,PAYM691034,yes,no,2023-02-09
ORD072510,PAYM286245,no,yes,2023-06-20
ORD052470,PAYM508554,yes,no,2023-07-19
ORD022808,PAYM638829,yes,no,2023-08-16
ORD005519,PAYM235465,yes,no,2023-05-16
ORD054706,PAYM295719,yes,no,2023-11-24
ORD078067,PAYM390580,yes,no,2023-09-28
ORD055214,PAYM519674,yes,no,2023-07-05
ORD028446,PAYM638039,no,yes,2023-12-25
ORD037457,PAYM922084,no,yes,2023-05-25
ORD063346,PAYM827855,no,yes,2023-06-15
ORD016756,PAYM445320,no,yes,2023-03-01
ORD079515,PAYM281116,yes,no,2023-02-06
ORD050526,PAYM284929,yes,no,2023-01-15
ORD043667,PAYM631527,yes,no,2023-10-15
ORD073480,PAYM640393,no,yes,2023-07-04
ORD011595,PAYM930390,yes,no,2023-12-24
ORD002287,PAYM149104,no,yes,2023-08-14
ORD018721,PAYM854775,no,yes,2023-01-18
ORD044239,PAYM253632,no,yes,2023-09-02
ORD019106,PAYM377456,yes,no,2023-07-28
ORD042055,PAYM805468,no,yes,2023-10-14
ORD027848,PAYM348710,yes,no,2023-08-28
ORD042963,PAYM303440,no,yes,2023-12-29
ORD026573,PAYM763194,yes,no,2023-03-05
ORD023203,PAYM791512,yes,no,2023-05-11
ORD005977,PAYM367686,no,yes,2023-06-06
ORD035883,PAYM652684,yes,no,2023-08-31
ORD082028,PAYM610793,no,yes,2023-03-01
ORD033826,PAYM351490,no,yes,2023-12-19
ORD022241,PAYM961725,yes,no,2023-11-27
ORD033699,PAYM813600,no,yes,2023-10-01
ORD067878,PAYM431766,yes,no,2023-01-03
ORD050872,PAYM919726,no,yes,2023-07-20
ORD074394,PAYM704630,no,yes,2023-03-16
ORD030193,PAYM387310,no,yes,2023-01-23
ORD005474,PAYM101351,yes,no,2023-03-11
ORD040765,PAYM330886,yes,no,2023-04-20
ORD019636,PAYM687170,no,yes,2023-01-22
ORD039058,PAYM318986,yes,no,2023-12-12
ORD081983,PAYM668031,yes,no,2023-10-10
ORD076458,PAYM174609,no,yes,2023-12-04
ORD068291,PAYM279900,no,yes,2023-06-16
ORD076676,PAYM822449,no,yes,2023-08-24
ORD053582,PAYM948022,yes,no,2023-02-05
ORD069241,PAYM768222,no,yes,2023-10-31
ORD053046,PAYM504521,no,yes,2023-08-15
ORD002562,PAYM970205,yes,no,2023-04-07
ORD029123,PAYM978801,yes,no,2023-08-08
ORD007400,PAYM929109,no,yes,2023-05-12
ORD026595,PAYM441906,no,yes,2023-08-27
ORD028911,PAYM121260,no,yes,2023-05-02
ORD064567,PAYM220472,no,yes,2023-10-10
ORD082338,PAYM662826,yes,no,2023-07-11
ORD069415,PAYM564295,yes,no,2023-02-21
ORD050539,PAYM323622,yes,no,2023-07-16
ORD065919,PAYM293658,no,yes,2023-10-07
ORD023086,PAYM594682,no,yes,2023-02-16
ORD058160,PAYM388137,no,yes,2023-07-28
ORD023181,PAYM405003,yes,no,2023-01-14
ORD026023,PAYM691451,yes,no,2023-03-27
ORD043507,PAYM506806,yes,no,2023-06-05
ORD019225,PAYM952568,no,yes,2023-07-04
ORD039912,PAYM630991,yes,no,2023-04-19
ORD046788,PAYM834552,no,yes,2023-08-18
ORD030755,PAYM483453,no,yes,2023-08-13
ORD083038,PAYM623686,no,yes,2023-09-05
ORD025022,PAYM435889,yes,no,2023-08-31
ORD078589,PAYM905633,no,yes,2023-11-11
ORD032291,PAYM475455,no,yes,2023-11-11
ORD074505,PAYM147812,yes,no,2023-08-31
ORD045964,PAYM761832,no,yes,2023-02-23
ORD035960,PAYM966273,no,yes,2023-01-01
ORD019124,PAYM747495,yes,no,2023-05-18
ORD003111,PAYM756028,yes,no,2023-04-28
ORD027590,PAYM712126,yes,no,2023-08-10
ORD025405,PAYM314633,yes,no,2023-12-10
ORD007710,PAYM982866,yes,no,2023-12-05
ORD081809,PAYM278860,no,yes,2023-03-19
ORD032231,PAYM410582,no,yes,2023-03-08
